date,position,transformer_pred,bull_prob,strategy_ret,market_ret
2012-12-27,0.8,0.00022313744,0.1569643207136402,0.01112104139328003,0.014401302
2012-12-28,0.8,0.0032975078,0.19878062528096804,0.013720104098320009,0.01715013
2012-12-31,0.8,0.0045786723,0.19180155525869355,0.0004628162365406752,0.0005785203
2013-01-04,0.8,0.005073756,0.160987917431361,0.0036613769829273225,0.004576721
2013-01-07,0.8,0.0030776411,0.014503406329375844,-0.003369876742362976,-0.004212346
2013-01-08,0.8,0.0023925453,0.0019905218923104823,0.0002533920807763934,0.0003167401
2013-01-09,0.8,0.0052600354,0.000989838079596177,0.0014048691838979722,0.0017560865
2013-01-10,0.8,0.002300255,0.00041537943197894394,-0.015107552707195283,-0.01888444
2013-01-11,0.8,0.0051850155,0.00016076940439672713,0.02987922728061676,0.037349034
2013-01-14,0.8,-0.0005932003,0.0864400137024187,0.0056069612503051765,0.0070087016
2013-01-15,1.0,0.006125644,0.9934465118378798,-0.007357012650370598,-0.0072570127
2013-01-16,1.0,0.009121075,0.9988646696664637,-0.009485729038715363,-0.009485729
2013-01-17,1.0,0.0074084178,0.9987217095614931,0.016580931842327118,0.016580932
2013-01-18,1.0,0.0043049604,0.9981785191882215,0.005938930436968803,0.0059389304
2013-01-21,1.0,0.004394442,0.9949970810172035,-0.005376563407480717,-0.0053765634
2013-01-22,0.8,0.004199177,0.10667295665699698,0.0031465130090713505,0.0040581413
2013-01-23,0.8,0.0044865757,0.013219529869630072,-0.007617475837469101,-0.009521845
2013-01-24,0.8,0.00087621063,0.0022546772469756245,-0.0034393835812807083,-0.0042992295
2013-01-25,0.8,0.003376238,0.0020408239069383536,0.024564629793167116,0.030705787
2013-01-28,0.8,0.0006877035,0.005936679089660012,0.007210624217987061,0.00901328
2013-01-29,1.0,0.0019278005,0.9585560285631947,0.0046869635745882985,0.0047869636
2013-01-30,1.0,0.0012895539,0.946112212277668,-0.0006808555335737765,-0.00068085553
2013-01-31,1.0,-0.00028578937,0.8441686400560279,0.020788196474313736,0.020788196
2013-02-01,0.8,0.0004517883,0.4849649114920977,0.0012723405078053475,0.0017154256
2013-02-04,0.8,6.1675906e-05,0.2576307646378739,0.006855474412441254,0.008569343
2013-02-05,0.8,-0.0018949583,0.005229042334648883,0.0011998156085610391,0.0014997695
2013-02-06,0.8,-0.0029888526,0.0005915403232635704,-0.004615861549973488,-0.005769827
2013-02-07,0.8,-0.0008606687,0.0005161836385973339,0.0034304775297641756,0.004288097
2013-02-08,0.8,0.0014895797,0.0011156871374489383,-0.009950030595064163,-0.012437538
2013-02-18,0.8,0.002413191,8.413310599958699e-05,-0.015300996601581573,-0.019126246
2013-02-19,0.8,0.007397577,0.0006524762999221052,0.005056946352124215,0.006321183
2013-02-20,0.8,0.004875779,0.008279682836459981,-0.02773451805114746,-0.034668148
2013-02-21,0.8,0.0032681748,0.07995069774369046,-0.004286424070596695,-0.00535803
2013-02-22,1.0,0.004174903,0.987804523529322,0.003114423079043627,0.003214423
2013-02-25,1.0,0.008358717,0.9874173195684232,-0.014449603855609894,-0.014449604
2013-02-26,1.0,0.0043808967,0.9956508847847297,0.010495479218661785,0.010495479
2013-02-27,1.0,0.0084839985,0.9968140941706796,0.02986169047653675,0.02986169
2013-02-28,1.0,0.0041958243,0.998057305843935,-0.0016809653025120497,-0.0016809653
2013-03-01,1.0,0.0053797215,0.9959462866794062,-0.04723040387034416,-0.047230404
