date,position,transformer_pred,bull_prob,strategy_ret,market_ret
2023-11-16,0.8,-0.0107335225,4.680365286300204e-05,-0.000961286760866642,-0.0012016085
2023-11-17,0.8,-0.0040209293,0.00012002773398222028,0.001847604289650917,0.0023095054
2023-11-20,0.8,-0.0032972395,6.656495473045754e-05,0.0010618397034704685,0.0013272996
2023-11-21,0.8,-0.01771836,7.41520956949683e-05,-0.008629681849479674,-0.010287102
2023-11-22,0.8,-0.017891154,7.421692752300395e-05,0.0038503073155879974,0.004812884
2023-11-23,0.8,-0.006724268,9.121712007647858e-05,-0.005298398435115814,-0.006622998
2023-11-24,0.8,-0.0018042028,6.287112920363115e-05,-0.005916664749383927,-0.007395831
2023-11-27,0.8,-0.00021034479,9.106083500353424e-05,0.001497484277933836,0.0018718553
2023-11-28,0.8,-0.001036331,9.110895404141853e-05,-0.006898454576730728,-0.008623068
2023-11-29,0.8,-9.936094e-05,8.272255053862483e-05,0.0018074288964271545,0.0022592861
2023-11-30,0.8,-0.0014318079,8.210746449573519e-05,-0.003053701296448708,-0.0038171266
2023-12-01,0.8,-0.0015939176,4.454390194681528e-05,-0.005240389704704285,-0.006550487
2023-12-04,0.8,-0.002947554,4.098252168430891e-05,-0.015378624200820923,-0.01922328
2023-12-05,0.8,-0.0037603527,4.301344585611509e-05,0.0012576064094901086,0.001572008
2023-12-06,0.8,-0.002549395,0.00053419447207246,-0.001960277184844017,-0.0024503465
2023-12-07,0.8,-0.0031889826,0.00031670872376533,0.0019273314625024797,0.0024091643
2023-12-08,0.8,-0.005134493,0.00020195970853293478,0.004690499231219292,0.005863124
2023-12-11,0.8,-0.004405096,0.00033697603267506557,0.0017177293077111245,0.0021471616
2023-12-12,0.8,-0.0028181523,0.0006881585179707504,-0.01346389651298523,-0.01682987
2023-12-13,0.8,-0.0072387606,1.6254142898174847e-05,-0.004201408848166466,-0.005251761
2023-12-14,0.8,-0.0020501912,0.0008091462966413389,-0.002488382533192635,-0.0031104782
2023-12-15,0.8,-0.0038918406,0.00044598419424848624,-0.002921339496970177,-0.0036516744
2023-12-18,0.8,-0.005516559,0.0003238223769090053,0.0011213479563593864,0.001401685
2023-12-19,0.8,-0.0076307505,0.00012463783687420777,-0.008816140890121461,-0.011020176
2023-12-20,0.8,-0.009467155,0.00010587219561449835,0.00805514007806778,0.010068925
2023-12-21,0.8,-0.0096078515,4.581407386310217e-05,0.0015260723419487478,0.0019075904
2023-12-22,0.8,-0.0067582875,0.000227855974609071,0.002446192316710949,0.0030577404
2023-12-25,0.8,-0.0071627945,0.00017897466431314338,-0.005433878302574158,-0.006792348
2023-12-26,0.8,-0.0040833503,0.0001626621721794043,0.002779102511703968,0.0034738781
2023-12-27,0.8,-0.005019948,0.00028894323539751783,0.01852991282939911,0.023162391
2023-12-28,0.8,-0.0060105026,8.826248913288815e-05,0.0038728319108486176,0.00484104
2023-12-29,0.8,-0.018367186,0.006017212906763093,-0.010504943132400513,-0.013131179
2024-01-02,0.8,-0.014261693,0.0040210975268111186,-0.001904016546905041,-0.0023800207
2024-01-03,0.8,0.0010420084,0.030587585038208756,-0.007434611022472382,-0.009293264
2024-01-04,0.8,-0.010325015,0.026289210081494555,-0.004299487918615341,-0.00537436
2024-01-05,0.8,-0.0021351427,0.03300204055100401,-0.010412577539682388,-0.013015722
2024-01-08,0.8,-0.0084947795,0.00029944159621042305,0.0015663007274270059,0.001957876
2024-01-09,0.8,-0.0075216442,5.440567187362522e-05,-0.0037432923913002015,-0.0046791155
2024-01-10,0.8,-0.012037694,5.844895881742304e-05,0.004513157159090043,0.0056414464
2024-01-11,0.8,-0.0069022477,5.588875011274719e-05,-0.002796423435211182,-0.0034955293
2024-01-12,0.8,-0.01105161,0.00013104662740334247,-0.0007920684292912483,-0.0009900855
2024-01-15,0.8,-0.008484498,0.00011986773309554616,0.004852182790637017,0.0060652285
2024-01-16,0.8,-0.010477796,2.5837028274951252e-05,-0.017593465745449066,-0.021991832
2024-01-17,0.8,-0.011986598,9.808711710469263e-05,0.011230524629354477,0.014038156
2024-01-18,0.8,0.00043861568,0.024852067466669417,-0.001210174895823002,-0.0015127186
2024-01-19,0.8,-0.005054444,0.07044243735237972,-0.012546414136886598,-0.015683018
2024-01-22,0.8,-0.0012510866,0.11491217903068723,0.0032318364828824997,0.0040397956
2024-01-23,0.8,0.0005314797,0.23930011004157972,0.011105963587760927,0.0138824545
2024-01-24,0.8,-0.0016325265,0.21137583584412126,0.015906192362308502,0.01988274
2024-01-25,0.8,-0.0023205727,0.14827883230378533,-0.002180706337094307,-0.002725883
2024-01-26,0.8,-0.007510945,0.18508040901132125,-0.007197635620832444,-0.0089970445
2024-01-29,0.8,0.0042128116,0.14699842143168412,-0.014395257830619812,-0.017994072
2024-01-30,0.8,0.009062782,0.12549548364480337,-0.0073531679809093475,-0.00919146
2024-01-31,0.8,0.0047813505,0.29964927469899444,0.0005869679618626833,0.00073370995
2024-02-01,0.8,0.0017907917,0.1709025358125138,-0.009524071216583253,-0.011905089
2024-02-02,0.8,-0.0003259033,0.0012263619689111282,0.005213770642876626,0.0065172133
2024-02-05,0.8,0.004414335,0.00043999620994278436,0.02734126448631287,0.03417658
2024-02-06,0.8,0.0024221689,0.035496190682847865,0.007678727805614472,0.00959841
2024-02-07,1.0,-0.0064296573,0.9933242663643486,0.006250117269903421,0.0063501173
2024-02-08,1.0,-4.9725175e-05,0.9836521368451169,0.0114882318302989,0.011488232
2024-02-19,1.0,0.0011073798,0.8630367652432152,0.0020661347080022097,0.0020661347
2024-02-20,0.8,0.004780695,0.15438336992028562,0.010621622407436372,0.013402028
2024-02-21,0.8,0.008590713,0.033094893758670814,0.006866856664419174,0.008583571
2024-02-22,0.8,0.0045210123,0.00014584613661790282,0.000704087084159255,0.00088010886
2024-02-23,0.8,0.0019486845,4.735196106858237e-05,-0.008383651822805404,-0.010479565
2024-02-26,0.8,0.0031563044,6.635474112631061e-05,0.009540494531393051,0.011925618
2024-02-27,0.8,0.0013982058,0.0006560988467080411,-0.010658957743644714,-0.012823697
2024-02-28,0.8,0.009330571,0.002021082700670901,0.015117713809013368,0.018897142
2024-02-29,0.8,0.0061979294,0.01229611012462822,0.004926665872335434,0.0061583323
2024-03-01,0.8,0.0055596977,0.06862891145781441,0.0006939156912267209,0.0008673946
2024-03-04,0.8,0.004933998,0.050067559440911916,0.0055477131158113485,0.0069346414
2024-03-05,0.8,0.0033741891,0.012202044522067754,-0.003251013532280922,-0.004063767
2024-03-06,0.8,0.0075793266,0.00446792929740551,-0.004819829389452935,-0.0060247867
2024-03-07,0.8,0.0052550435,0.0005319219985909892,0.003435379266738892,0.004294224
2024-03-08,0.8,0.00050760806,0.00010212441198571903,0.00994662493467331,0.012433281
2024-03-11,0.8,0.0017185509,8.01450713038593e-05,0.0018322614952921868,0.0022903269
2024-03-12,0.8,0.0053340346,0.0004656886466311215,-0.0056079506874084474,-0.0070099384
2024-03-13,0.8,0.00045326352,0.00025562419795214895,-0.0022739965468645098,-0.0028424957
2024-03-14,0.8,0.0009114742,0.00030956203190735527,0.0017430789768695832,0.0021788487
2024-03-15,0.8,0.0035189986,0.0001788785481467669,0.00748090073466301,0.009351126
2024-03-18,0.8,0.0053447783,0.00015882795264772227,-0.005770680308341981,-0.0072133504
2024-03-19,0.8,0.0013539046,0.0001039697265325006,0.0017311165109276773,0.0021638956
2024-03-20,0.8,0.003538996,0.00014690560978220814,-0.0009577938355505467,-0.0011972423
2024-03-21,0.8,0.008470714,7.937760538091349e-05,-0.008103250712156297,-0.010129063
2024-03-22,0.8,-0.00023546815,6.94114535309832e-05,-0.004353715479373932,-0.0054421443
2024-03-25,0.8,-0.0018336773,0.00022854237240331783,0.00407157801091671,0.0050894725
2024-03-26,0.8,-0.0031352937,4.159869829839594e-05,-0.009300556033849716,-0.011625695
2024-03-27,0.8,-0.0040759444,7.114795303392119e-05,0.004139108583331108,0.0051738857
2024-03-28,0.8,-0.004928902,0.00015141438359385248,0.003744743764400482,0.0046809297
2024-03-29,0.8,-0.0049196035,0.00022283212991283533,0.013048137724399568,0.016310172
2024-04-01,0.8,-0.0065267235,0.00018746981232368396,-0.003337644040584564,-0.004172055
2024-04-02,0.8,-0.001924634,0.0014285962135255096,-0.0028828537091612817,-0.0036035671
2024-04-03,0.8,-0.00073595345,0.0011286421242015239,-0.007069656997919083,-0.008837071
2024-04-08,0.8,7.033348e-06,0.00027364853018642404,-0.000660829758271575,-0.0008260372
2024-04-09,0.8,0.0020542145,0.0008327176568955107,-0.006542618572711945,-0.008178273
2024-04-10,0.8,-0.0020956397,0.0005717730243067979,-0.00010729138739407063,-0.00013411423
2024-04-11,0.8,-0.0036851913,2.1755366289474206e-05,-0.006509990245103837,-0.008137488
2024-04-12,0.8,0.00033833086,2.3920560255047373e-05,0.016681790351867676,0.020852238
2024-04-15,0.8,-0.00392136,6.428733281675896e-05,-0.008604950457811357,-0.010756188
2024-04-16,0.8,0.0049572885,0.017563540354659807,0.012275218218564988,0.015344023
2024-04-17,0.8,0.0025403053,0.03594049309154111,0.000986657850444317,0.0012333223
2024-04-18,0.8,0.00019671023,0.07104611679590427,-0.0063312225043773655,-0.007914028
2024-04-19,0.8,0.0050387383,0.05778108985742717,-0.0024341981858015064,-0.0030427477
2024-04-22,0.8,0.0054222792,0.039043781134653455,-0.005611409619450569,-0.007014262
2024-04-23,0.8,-0.0010561943,0.002471072560011258,0.003506061434745789,0.004382577
2024-04-24,0.8,-0.0017162561,0.0006132345603317502,0.0019648615270853043,0.002456077
2024-04-25,0.8,-0.0052895546,4.6964603544005056e-05,0.012142111361026765,0.015177639
2024-04-26,0.8,0.0014213026,5.0855614963788565e-05,0.008798980712890625,0.010998726
2024-04-29,0.8,-0.009951651,0.0004846450149380244,-0.00432080514729023,-0.0054010064
2024-04-30,0.8,-0.017820597,0.00039544005683561607,0.011784958094358445,0.014731198
2024-05-06,0.8,-0.0045352727,0.00022574391832006695,0.00024709952995181087,0.0003088744
2024-05-07,0.8,-0.0257591,0.0006074843616262796,-0.006319493055343628,-0.007899366
2024-05-08,0.8,-0.0052307397,0.00046431467322066385,0.0075320169329643255,0.009415021
2024-05-09,0.8,-0.012060046,0.0008710324221690665,0.00037540036719292403,0.00046925046
2024-05-10,0.8,-6.867945e-05,0.0007748201734230659,-0.0003470209427177906,-0.00043377618
2024-05-13,0.8,-0.0055227876,0.0003630164475138409,-0.001669549010694027,-0.0020869363
2024-05-14,0.8,0.007083237,7.950571702741103e-05,-0.006808121502399445,-0.008510152
2024-05-15,0.8,-0.004553765,8.322259337235065e-05,0.0031487349420785907,0.0039359187
2024-05-16,0.8,-0.005475104,0.00011164062153775598,0.008222713321447373,0.010278392
2024-05-17,0.8,-0.005071774,3.437804238432573e-05,0.0028204938396811487,0.0035256173
2024-05-20,0.8,0.00097617507,0.00016294649976471138,-0.003214286267757416,-0.004017858
2024-05-21,0.8,-0.003762424,0.000129192246960905,0.0018020253628492355,0.0022525317
2024-05-22,0.8,-0.0058741868,0.00015211031647865538,-0.009316753596067429,-0.011645942
2024-05-23,0.8,-0.005315393,4.592204929719561e-05,-0.008904357254505158,-0.011130447
2024-05-24,0.8,-0.008258402,0.00036930459002345526,0.00756763443350792,0.009459543
2024-05-27,0.8,-0.009433985,0.0001883774804308558,-0.0058612689375877386,-0.007326586
2024-05-28,0.8,-0.008941621,0.0004978677744649696,0.0009636299684643746,0.0012045375
2024-05-29,0.8,-0.0134148,0.00052489639301431,-0.004264261573553085,-0.005330327
2024-05-30,0.8,-0.016091496,0.00038994821312118784,-0.0032092686742544174,-0.004011586
2024-05-31,0.8,-0.0041559637,0.0002278899721046918,0.001570798894762993,0.0024634986
2024-06-03,0.8,0.00058558583,0.00010004137526261433,0.005978579819202423,0.007473225
2024-06-04,0.8,-0.0076108277,2.6478593466690863e-05,-0.004633281752467156,-0.005791602
2024-06-05,0.8,-0.011977971,4.703136306468562e-05,-0.0005654622800648212,-0.00070682785
2024-06-06,0.8,-0.0007303953,6.280800072104569e-05,-0.004050042480230331,-0.005062553
2024-06-07,0.8,-0.0035359561,4.372032590511413e-05,-0.007020990550518036,-0.008776238
2024-06-11,0.8,0.0055159926,5.2590386944083975e-05,0.0002799492096528411,0.0003499365
2024-06-12,0.8,0.0066287816,9.309563618157678e-05,-0.004071151837706566,-0.00508894
2024-06-13,0.8,-0.0010713041,2.1147718852142138e-05,0.0034863080829381945,0.004357885
2024-06-14,0.8,0.0059271157,2.209875856563384e-05,-0.0012049063108861447,-0.0015061329
2024-06-17,0.8,-0.002513349,4.28270280064342e-05,0.0021214988082647324,0.0026518735
2024-06-18,0.8,0.0075261295,3.9119829696541725e-05,-0.0038087017834186557,-0.004760877
2024-06-19,0.8,-0.0023139715,2.0686386980465062e-05,-0.005795222520828248,-0.007244028
2024-06-20,0.8,0.008124962,2.8835383860526916e-05,-0.0017511330544948578,-0.0021889163
2024-06-21,0.8,0.017492563,4.244328331763625e-05,-0.004316439479589463,-0.0053955493
2024-06-24,0.8,0.015893131,2.1127410726371038e-05,-0.004362990707159043,-0.0054537384
2024-06-25,0.8,0.030679554,2.3735948851909003e-05,0.005156428366899491,0.0064455355
2024-06-26,0.8,0.034164816,1.0440617929298682e-05,-0.006031425669789314,-0.007539282
2024-06-27,0.8,0.02274312,5.268690022583778e-05,0.0017444171011447907,0.0021805214
2024-06-28,0.8,0.034615785,5.9162326032802454e-05,0.0038087405264377594,0.0047609257
2024-07-01,0.8,0.030676693,6.316263913499665e-05,-0.0014710859395563602,-0.0018388574
2024-07-02,0.8,0.01706706,7.486863853262711e-05,-0.0019333265721797944,-0.0024166582
2024-07-03,0.8,0.037246183,5.2216083168301316e-05,-0.004075722023844719,-0.0050946525
2024-07-04,0.8,0.027117819,3.389731987289444e-05,-0.00343179926276207,-0.004289749
2024-07-05,0.8,0.04738152,2.472478973743818e-05,-0.006861045211553574,-0.0085763065
2024-07-08,0.8,0.040126503,2.3965512711377848e-05,0.008898633718490602,0.011123292
2024-07-09,0.8,0.052542597,1.6678775811335115e-05,-0.0025250501930713654,-0.0031563127
2024-07-10,0.8,0.028660119,0.00020576974610953224,0.009093721956014633,0.011367152
